"","game_type","team","name","season","date","toi","svH","svM","svL","saH","saM","saL","G.H","G.M","G.L","la.svH","la.svM","la.svL","lgsaa","mgsaa","hgsaa","adjgsaa60","adjgsaa","game_number"
"272","playoff_game","CGY","Miikka.Kiprusoff","20062007",2007-04-19,36.5,0.0075,0.008889,0.01,5,10,12,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.494098221067993,-0.1212689517596,0.26107555674918,1.0420353305056,0.633904826057572,11
"273","playoff_game","DET","Dominik.Hasek","20062007",2007-04-19,36.4,0.01,0.0075,0.01,6,5,3,0,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.123524555266998,-0.5606344758798,1.51329066809902,1.77392430904321,1.07618074748621,4
"274","playoff_game","PIT","Marc-Andre.Fleury","20062007",2007-04-19,36,0.007143,0.01,0.01,5,3,7,2,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,0.26361931447212,-0.73892444325082,-0.311801944148396,-0.187081166489038,5
"275","playoff_game","MIN","Niklas.Backstrom","20062007",2007-04-19,39.6,0.008571,0.0075,0.01,8,5,6,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.247049110533996,-0.5606344758798,1.01772089079869,1.06687200826195,0.704135525452884,5
"276","playoff_game","BUF","Ty.Conklin","20062007",2007-04-20,0.2,NA,NA,0.01,0,0,1,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.041174851755666,0,0,12.3524555266998,0.041174851755666,4
"277","playoff_game","N.J","Martin.Brodeur","20062007",2007-04-20,39.3,0.01,0.01,0.01,3,10,13,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.535273072823659,0.8787310482404,0.756645334049508,3.31396863376117,2.17064945511357,14
"278","playoff_game","S.J","Evgeni.Nabokov","20062007",2007-04-20,36,0,0.01,0.01,0,7,10,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.41174851755666,0.61511173376828,-1,0.0447670855415672,0.0268602513249403,7
"279","playoff_game","NSH","Tomas.Vokoun","20062007",2007-04-20,36,0.008,0.008333,0.01,6,7,8,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.329398814045328,-0.38488826623172,0.513290668099016,0.76300202652104,0.457801215912624,5
"280","playoff_game","BUF","Ryan.Miller","20062007",2007-04-20,40.9,0.0075,0.008571,0.01,8,8,12,2,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.494098221067993,-0.29701516140768,0.0177208907986879,0.315115819744255,0.214803950459,23
"281","playoff_game","NYI","Rick.Dipietro","20062007",2007-04-20,41.1,0.006364,0.01,0.01,7,7,3,4,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.123524555266998,0.61511173376828,-2.23449422055115,-2.18373420659251,-1.49585793151587,4
"282","playoff_game","T.B","Johan.Holmqvist","20062007",2007-04-20,39.3,0.01,0.003333,0.01,5,5,4,0,2,0,0.747784888650164,0.91212689517596,0.958825148244334,0.164699407022664,-1.5606344758798,1.26107555674918,-0.205892384897643,-0.134859512107956,5
"283","playoff_game","DAL","Marty.Turco","20062007",2007-04-21,41.8,0.01,0.01,0.01,2,4,5,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.20587425877833,0.35149241929616,0.504430222699672,1.52411038388636,1.06179690077416,11
"284","playoff_game","CGY","Miikka.Kiprusoff","20062007",2007-04-21,32.5,0.01,0.01,0.01,7,1,11,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.452923369312326,0.08787310482404,1.76550577944885,4.25778877584963,2.30630225358522,12
"285","playoff_game","DET","Dominik.Hasek","20062007",2007-04-21,32.5,0.01,0.01,0.01,3,4,5,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.20587425877833,0.35149241929616,0.756645334049508,2.42586833007507,1.314012012124,5
"286","playoff_game","VAN","Roberto.Luongo","20062007",2007-04-21,41.8,0.008333,0.01,0.01,5,6,9,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.370573665800994,0.52723862894424,0.26107555674918,1.66347538492021,1.15888785149441,6
"287","playoff_game","N.J","Martin.Brodeur","20062007",2007-04-22,40.9,0.01,0.01,0.01,4,3,9,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.370573665800994,0.26361931447212,1.00886044539934,2.41034732372488,1.64305342567246,15
"288","playoff_game","T.B","Johan.Holmqvist","20062007",2007-04-22,40.9,0.008,0.01,0.01,4,6,7,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,0.52723862894424,0.00886044539934394,1.20927584836173,0.824323036633246,6
"289","playoff_game","CGY","Miikka.Kiprusoff","20062007",2007-04-22,63.5,0.00875,0.01,0.009545,7,4,23,1,0,1,0.747784888650164,0.91212689517596,0.958825148244334,-0.052978409619681,0.35149241929616,0.765505779448852,1.0053730290948,1.06401978912533,13
"290","playoff_game","DET","Dominik.Hasek","20062007",2007-04-22,63.5,0.005,0.01,0.01,1,4,5,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.20587425877833,0.35149241929616,-0.747784888650164,-0.17992271865418,-0.190418210575674,6
"291","playoff_game","DAL","Marty.Turco","20062007",2007-04-23,32.6,0.01,0.01,0.01,1,5,10,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.41174851755666,0.4393655241202,0.252215111349836,2.03066715280987,1.1033291530267,12
"292","playoff_game","VAN","Roberto.Luongo","20062007",2007-04-23,32.6,0.01,0.0075,0.01,5,5,3,0,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.123524555266998,-0.5606344758798,1.26107555674918,1.51650117080315,0.823965636136378,7
"293","playoff_game","VAN","Dany.Sabourin","20062007",2007-04-25,2.6,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,1
"294","playoff_game","BUF","Ryan.Miller","20062007",2007-04-25,38.8,0.01,0.008571,0.01,5,8,9,0,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.370573665800994,-0.29701516140768,1.26107555674918,2.06386710485953,1.33463406114249,24
"295","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-04-25,27.2,0.008,NA,0.01,4,0,9,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.370573665800994,0,0.00886044539934394,0.836987010000746,0.379434111200338,12
"296","playoff_game","NYR","Henrik.Lundqvist","20062007",2007-04-25,38.8,0.0075,0.008571,0.01,8,8,9,2,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.370573665800994,-0.29701516140768,0.0177208907986879,0.141153703905158,0.0912793951920021,8
"297","playoff_game","VAN","Roberto.Luongo","20062007",2007-04-25,24.6,0.004,0.01,0.01,2,2,7,3,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,0.17574620964808,-2.49556977730033,-4.95512098868923,-2.03159960536259,8
"298","playoff_game","S.J","Evgeni.Nabokov","20062007",2007-04-26,49.5,0.01,0.01,0.01,10,4,16,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.658797628090657,0.35149241929616,2.52215111349836,4.281746861679,3.53244116088518,8
"299","playoff_game","DET","Dominik.Hasek","20062007",2007-04-26,49.5,0.006667,0.01,0.01,2,8,4,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.164699407022664,0.70298483859232,-0.495569777300328,0.451047840381401,0.372114468314656,7
"300","playoff_game","OTT","Ray.Emery","20062007",2007-04-26,43.6,0.008333,0.01,0.008333,5,5,14,1,0,2,0.747784888650164,0.91212689517596,0.958825148244334,-1.42355207542068,0.4393655241202,0.26107555674918,-0.995106873235728,-0.723110994551295,16
"301","playoff_game","N.J","Martin.Brodeur","20062007",2007-04-26,43.6,NA,0.006667,0.009167,2,4,13,0,1,1,0.747784888650164,0.91212689517596,0.958825148244334,-0.464726927176341,-0.64850758070384,0.504430222699672,-0.837804062175013,-0.60880428518051,16
"302","playoff_game","ANA","Ilya.Bryzgalov","20062007",2007-04-27,0.2,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,17
"303","playoff_game","BUF","Ryan.Miller","20062007",2007-04-27,44,0.01,0.01,0.01,3,12,8,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.329398814045328,1.05447725788848,0.756645334049508,2.91889282634089,2.14052140598332,25
"304","playoff_game","VAN","Roberto.Luongo","20062007",2007-04-27,55.6,0.0075,0.01,0.01,3,7,16,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.658797628090657,0.61511173376828,-0.243354665950492,1.11210938407386,1.03055469590844,9
"305","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-04-27,55.4,0.0075,0.01,0.01,6,5,16,2,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.658797628090657,0.4393655241202,-0.486709331900984,0.662224354126216,0.611453820309872,13
"306","playoff_game","NYR","Henrik.Lundqvist","20062007",2007-04-27,44,0.0075,0.01,0.01,6,5,2,2,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.0823497035113321,0.4393655241202,-0.486709331900984,0.0477353123598381,0.0350058957305479,9
"307","playoff_game","N.J","Martin.Brodeur","20062007",2007-04-28,53.3,0.01,0.01,0.01,8,12,13,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.535273072823659,1.05447725788848,2.01772089079869,4.06094321370825,3.60747122151083,17
"308","playoff_game","OTT","Ray.Emery","20062007",2007-04-28,53.3,0.008333,0.01,0.01,5,6,6,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.247049110533996,0.52723862894424,0.26107555674918,1.16551215335169,1.03536329622742,17
"309","playoff_game","S.J","Evgeni.Nabokov","20062007",2007-04-28,39.9,0.008333,0.006667,0.01,7,4,7,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,-0.64850758070384,0.765505779448852,0.609356633134848,0.405222161034674,9
"310","playoff_game","DET","Dominik.Hasek","20062007",2007-04-28,39.9,0.007143,0.01,0.01,5,2,3,2,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.123524555266998,0.17574620964808,-0.73892444325082,-0.661133350880815,-0.439653678335742,8
"311","playoff_game","NYR","Henrik.Lundqvist","20062007",2007-04-29,63.5,0.01,0.01,0.01,8,6,10,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.41174851755666,0.52723862894424,2.01772089079869,2.79373987776339,2.95670803729959,10
"312","playoff_game","BUF","Ryan.Miller","20062007",2007-04-29,63.5,0.008571,0.01,0.009091,6,10,12,1,0,1,0.747784888650164,0.91212689517596,0.958825148244334,-0.505901778932007,0.8787310482404,0.513290668099016,0.837278681014874,0.886119937407408,26
"313","playoff_game","VAN","Roberto.Luongo","20062007",2007-04-29,35.8,0,0.01,0.01,0,3,10,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.41174851755666,0.26361931447212,-1,-0.544076259169642,-0.32463216797122,10
"314","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-04-29,35.8,0.00875,0.01,0.01,7,3,1,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.041174851755666,0.26361931447212,0.765505779448852,1.79379879163682,1.07029994567664,14
"315","playoff_game","S.J","Evgeni.Nabokov","20062007",2007-04-30,42.1,0.01,0.01,0.01,4,5,11,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.452923369312326,0.4393655241202,1.00886044539934,2.70947649239696,1.90114933883187,10
"316","playoff_game","OTT","Ray.Emery","20062007",2007-04-30,40.3,0.01,0.01,0.01,4,7,8,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.329398814045328,0.61511173376828,1.00886044539934,2.90824465490762,1.95337099321295,18
"317","playoff_game","N.J","Martin.Brodeur","20062007",2007-04-30,40.3,0.01,0.01,0.008889,9,5,10,0,0,1,0.747784888650164,0.91212689517596,0.958825148244334,-0.58825148244334,0.4393655241202,2.26993600214852,3.15789088410727,2.12105004382538,18
"318","playoff_game","DET","Dominik.Hasek","20062007",2007-04-30,42.1,0.006667,0.01,0.01,2,5,11,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.452923369312326,0.4393655241202,-0.495569777300328,0.565395414915247,0.396719116132198,9
"319","playoff_game","BUF","Ryan.Miller","20062007",2007-05-01,40.3,0.01,0.01,0.01,6,5,5,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.20587425877833,0.4393655241202,1.51329066809902,3.21369297915267,2.15853045099755,27
"320","playoff_game","NYR","Henrik.Lundqvist","20062007",2007-05-01,40.3,0.01,0.009,0.01,11,11,3,0,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.123524555266998,-0.0333958469355602,2.7743662248482,4.26475672433692,2.86449493317963,11
"321","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-05-01,34.2,0.008,0.008333,0.01,6,7,5,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.20587425877833,-0.38488826623172,0.513290668099016,0.586450281834432,0.334276660645626,15
"322","playoff_game","VAN","Roberto.Luongo","20062007",2007-05-01,34.2,0.006,0.01,0.008571,3,5,8,2,0,1,0.747784888650164,0.91212689517596,0.958825148244334,-0.670601185954672,0.4393655241202,-1.24335466595049,-2.58700057506134,-1.47459032778496,11
"323","playoff_game","S.J","Evgeni.Nabokov","20062007",2007-05-02,37.3,0.01,0.01,0.01,7,5,9,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.370573665800994,0.4393655241202,1.76550577944885,4.14280692123868,2.57544496937005,11
"324","playoff_game","OTT","Ray.Emery","20062007",2007-05-02,38.9,0.005,0.01,0.01,1,9,7,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,0.79085794341636,-0.747784888650164,0.510997969751966,0.331297017055858,19
"325","playoff_game","DET","Dominik.Hasek","20062007",2007-05-02,37.3,0.01,0.007143,0.01,8,9,7,0,2,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,-1.20914205658364,2.01772089079869,1.76429404263492,1.09680279650471,10
"326","playoff_game","N.J","Martin.Brodeur","20062007",2007-05-02,38.9,0.006667,0.008,0.01,6,12,13,1,2,0,0.747784888650164,0.91212689517596,0.958825148244334,0.535273072823659,-0.94552274211152,0.513290668099016,0.158932131842397,0.103040998811154,19
"327","playoff_game","VAN","Dany.Sabourin","20062007",2007-05-03,3.5,NA,0.01,0.01,0,3,2,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.0823497035113321,0.26361931447212,0,5.93089745114489,0.345969017983452,2
"328","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-05-03,55.7,0.008333,0.01,0.01,5,2,8,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.329398814045328,0.17574620964808,0.26107555674918,0.825372259004583,0.766220580442588,16
"329","playoff_game","VAN","Roberto.Luongo","20062007",2007-05-03,52.2,0.008333,0.009167,0.01,7,13,10,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.41174851755666,0.14235036271252,0.765505779448852,1.51678696519314,1.31960465971803,12
"330","playoff_game","NYR","Henrik.Lundqvist","20062007",2007-05-04,36,0.01,0.01,0.01,8,9,5,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.20587425877833,0.79085794341636,2.01772089079869,5.0240884883223,3.01445309299338,12
"331","playoff_game","BUF","Ryan.Miller","20062007",2007-05-04,36,0.01,0.01,0.008333,5,4,7,0,0,1,0.747784888650164,0.91212689517596,0.958825148244334,-0.711776037710338,0.35149241929616,1.26107555674918,1.501319897225,0.900791938335002,28
"332","playoff_game","DET","Chris.Osgood","20062007",2007-05-05,0.2,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,4
"333","playoff_game","OTT","Ray.Emery","20062007",2007-05-05,45.1,0.008,0.01,0.01,4,9,8,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.329398814045328,0.79085794341636,0.00886044539934394,1.50215148939383,1.12911720286103,20
"334","playoff_game","DET","Dominik.Hasek","20062007",2007-05-05,36.4,0.01,0.0075,0.01,8,5,7,0,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,-0.5606344758798,2.01772089079869,2.87688523715695,1.74531037720855,11
"335","playoff_game","S.J","Evgeni.Nabokov","20062007",2007-05-05,36.6,0.007143,0.01,0.01,5,9,4,2,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.164699407022664,0.79085794341636,-0.73892444325082,0.355135913423285,0.216632907188204,12
"336","playoff_game","N.J","Martin.Brodeur","20062007",2007-05-05,45.1,0.008333,0.008571,0.01,7,8,4,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.164699407022664,-0.29701516140768,0.765505779448852,0.842381408067187,0.633190025063836,20
"337","playoff_game","BUF","Ryan.Miller","20062007",2007-05-06,43.4,0.01,0.009,0.01,4,11,13,0,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.535273072823659,-0.0333958469355602,1.00886044539934,2.08857742574301,1.51073767128744,29
"338","playoff_game","NYR","Henrik.Lundqvist","20062007",2007-05-06,43.4,0.006,0.008,0.009,5,6,11,2,1,1,0.747784888650164,0.91212689517596,0.958825148244334,-0.547076630687674,-0.47276137105576,-0.73892444325082,-2.43146881796441,-1.75876244499425,13
"339","playoff_game","DET","Chris.Osgood","20062007",2007-05-07,0.1,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,5
"340","playoff_game","DET","Dominik.Hasek","20062007",2007-05-07,36.2,0.01,0.01,0.01,5,2,8,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.329398814045328,0.17574620964808,1.26107555674918,2.92743742614794,1.76622058044259,12
"341","playoff_game","S.J","Evgeni.Nabokov","20062007",2007-05-07,36.3,0.008,0.008333,0.01,6,7,3,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.123524555266998,-0.38488826623172,0.513290668099016,0.416408193610403,0.251926957134294,13
"342","playoff_game","BUF","Ty.Conklin","20062007",2007-05-10,0.1,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,5
"343","playoff_game","BUF","Ryan.Miller","20062007",2007-05-10,36,0.008333,0.01,0.01,5,1,10,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.41174851755666,0.08787310482404,0.26107555674918,1.26782863188313,0.76069717912988,30
"344","playoff_game","OTT","Ray.Emery","20062007",2007-05-10,36.1,0.0075,0.01,0.01,6,4,5,2,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.20587425877833,0.35149241929616,-0.486709331900984,0.11743603242134,0.0706573461735061,21
"345","playoff_game","DET","Dominik.Hasek","20062007",2007-05-11,36.5,0.01,0.01,0.01,4,5,8,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.329398814045328,0.4393655241202,1.00886044539934,2.92212293188746,1.77762478356487,13
"346","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-05-11,36.5,0.01,0.01,0.01,3,7,2,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.0823497035113321,0.61511173376828,0.756645334049508,2.39031250081499,1.45410677132912,17
"347","playoff_game","OTT","Ray.Emery","20062007",2007-05-12,53.5,0.0075,0.01,0.01,6,1,11,2,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.452923369312326,0.08787310482404,-0.486709331900984,0.060658477273326,0.0540871422353824,22
"348","playoff_game","BUF","Ryan.Miller","20062007",2007-05-12,53.5,0.008571,0.008,0.01,8,6,7,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,-0.47276137105576,1.01772089079869,0.934411381718793,0.83318348203259,31
"349","playoff_game","DET","Chris.Osgood","20062007",2007-05-13,0.2,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,6
"350","playoff_game","ANA","Ilya.Bryzgalov","20062007",2007-05-13,0.2,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,18
"351","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-05-13,40.4,0.01,0.01,0.01,3,3,3,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.123524555266998,0.26361931447212,0.756645334049508,1.69869683730984,1.14378920378863,18
"352","playoff_game","DET","Dominik.Hasek","20062007",2007-05-13,40.3,0.005,0.008,0.01,5,6,10,3,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.41174851755666,-0.47276137105576,-1.73892444325082,-2.67980738970211,-1.79993729674992,14
"353","playoff_game","OTT","Ray.Emery","20062007",2007-05-14,32,0.01,0.01,0.01,2,1,8,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.329398814045328,0.08787310482404,0.504430222699672,1.72819151544195,0.92170214156904,23
"354","playoff_game","BUF","Ryan.Miller","20062007",2007-05-14,32,0.008333,0.01,0.01,5,6,6,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.247049110533996,0.52723862894424,0.26107555674918,1.94130618042641,1.03536329622742,32
"355","playoff_game","DET","Chris.Osgood","20062007",2007-05-15,0.1,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,7
"356","playoff_game","DET","Dominik.Hasek","20062007",2007-05-15,30.9,0.01,0.01,0.01,3,6,10,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.41174851755666,0.52723862894424,0.756645334049508,3.29249025349594,1.69563248055041,15
"357","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-05-15,15.4,NA,0.005,0.01,4,6,4,0,2,0,0.747784888650164,0.91212689517596,0.958825148244334,0.164699407022664,-1.47276137105576,1.00886044539934,-1.16572020246916,-0.299201518633752,19
"358","playoff_game","ANA","Ilya.Bryzgalov","20062007",2007-05-15,15.6,0,0.005,0.01,2,3,4,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.164699407022664,-0.73638068552788,-0.495569777300328,-4.10481175309825,-1.06725105580554,19
"359","playoff_game","BUF","Ryan.Miller","20062007",2007-05-16,37.1,0.006667,0.008,0.01,4,6,7,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,-0.47276137105576,0.00886044539934394,-0.284113687385586,-0.175676963366754,33
"360","playoff_game","OTT","Ray.Emery","20062007",2007-05-16,37.1,0.006667,0.0075,0.01,4,5,6,1,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.247049110533996,-0.5606344758798,0.00886044539934394,-0.492816582123655,-0.30472491994646,24
"361","playoff_game","DET","Chris.Osgood","20062007",2007-05-17,0.2,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,8
"362","playoff_game","ANA","Ilya.Bryzgalov","20062007",2007-05-17,0.5,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,20
"363","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-05-17,39.3,0.0075,0.01,0.01,3,5,15,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.617622776334991,0.4393655241202,-0.243354665950492,1.24218875496901,0.813633634504698,20
"364","playoff_game","DET","Dominik.Hasek","20062007",2007-05-17,39.7,0.01,0.0075,0.01,5,10,10,0,2,0,0.747784888650164,0.91212689517596,0.958825148244334,0.41174851755666,-1.1212689517596,1.26107555674918,0.83358456807996,0.55155512254624,16
"365","playoff_game","OTT","Ray.Emery","20062007",2007-05-19,46.9,0.008333,0.01,0.01,5,3,9,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.370573665800994,0.26361931447212,0.26107555674918,1.14533288318417,0.895268537022294,25
"366","playoff_game","BUF","Ryan.Miller","20062007",2007-05-19,46.9,0.005,0.01,0.01,3,9,4,3,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.164699407022664,0.79085794341636,-2.24335466595049,-1.64750189617672,-1.28779731551147,34
"367","playoff_game","DET","Chris.Osgood","20062007",2007-05-20,0.2,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,9
"368","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-05-20,41.7,0.01,0.01,0.00875,11,3,9,0,0,1,0.747784888650164,0.91212689517596,0.958825148244334,-0.629426334199006,0.26361931447212,2.7743662248482,3.46555281312419,2.40855920512131,21
"369","playoff_game","DET","Dominik.Hasek","20062007",2007-05-20,41.6,0.006667,0.01,0.01,2,5,7,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,0.4393655241202,-0.495569777300328,0.334643811215674,0.232019709109534,17
"370","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-05-22,40.4,0.008571,0.01,0.01,6,6,5,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.20587425877833,0.52723862894424,0.513290668099016,1.85109438983404,1.24640355582159,22
"371","playoff_game","DET","Dominik.Hasek","20062007",2007-05-22,40.4,0.0075,0.01,0.01,3,6,7,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,0.52723862894424,-0.243354665950492,0.849665235569421,0.57210792528341,18
"372","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-05-28,39.6,0.01,0.01,0.01,1,5,6,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.247049110533996,0.4393655241202,0.252215111349836,1.42216628182429,0.938629746004032,23
"373","playoff_game","OTT","Ray.Emery","20062007",2007-05-28,39.6,0.007143,0.008333,0.01,7,7,10,2,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.41174851755666,-0.38488826623172,-0.234494220551148,-0.314596923070012,-0.207633969226208,26
"374","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-05-30,41.4,0.01,0.01,0.01,3,2,5,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.20587425877833,0.17574620964808,0.756645334049508,1.64966058329843,1.13826580247592,24
"375","playoff_game","OTT","Ray.Emery","20062007",2007-05-30,41.4,0.009091,0.01,0.01,10,4,7,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,0.35149241929616,1.52215111349836,3.13314129722345,2.16186749508418,27
"376","playoff_game","OTT","Ray.Emery","20062007",2007-06-02,33,0.003333,0.01,0.01,1,4,7,2,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.288223962289662,0.35149241929616,-1.74778488865016,-2.01467001284426,-1.10806850706434,28
"377","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-06-02,33,0.00625,0.01,0.008333,5,3,7,3,0,1,0.747784888650164,0.91212689517596,0.958825148244334,-0.711776037710338,0.26361931447212,-1.73892444325082,-3.97651121179825,-2.18708116648904,25
"378","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-06-04,38.5,0.0075,0.01,0.01,3,3,2,1,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.0823497035113321,0.26361931447212,-0.243354665950492,0.159918470700717,0.10261435203296,26
"379","playoff_game","OTT","Ray.Emery","20062007",2007-06-04,38.5,0.0025,0.01,0.01,1,6,5,3,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0.20587425877833,0.52723862894424,-2.74778488865016,-3.13974857287417,-2.01467200092759,29
"380","playoff_game","ANA","Ilya.Bryzgalov","20062007",2007-06-06,0.5,NA,NA,NA,0,0,0,0,0,0,0.747784888650164,0.91212689517596,0.958825148244334,0,0,0,0,0,21
"381","playoff_game","ANA","Jean-Sebastien.Giguere","20062007",2007-06-06,41.5,0.01,0,0.01,3,2,6,0,1,0,0.747784888650164,0.91212689517596,0.958825148244334,0.247049110533996,-0.82425379035192,0.756645334049508,0.259432271178194,0.179440654231584,27
