"","game_type","Team","Name","season","Date","TOI","svH","svM","svL","saH","saM","saL","G.H","G.M","G.L","la.svH","la.svM","la.svL","lgsaa","mgsaa","hgsaa","adjgsaa60","adjgsaa","Game.Number"
"923","playoff_game","PHI","Michael.Leighton","20092010",2010-05-24,38.4,0.7143,1,1,5,4,9,2,0,0,0.820251449402559,0.906074866915768,0.965043610712971,0.314607503583261,0.375700532336928,-1.1012572470128,-0.642108142332196,-0.410949211092606,8
"924","playoff_game","MTL","Jaroslav.Halak","20092010",2010-05-24,38.4,0.7143,1,1,5,5,4,2,0,0,0.820251449402559,0.906074866915768,0.965043610712971,0.139825557148116,0.46962566542116,-1.1012572470128,-0.768446913192998,-0.491806024443519,21
"925","playoff_game","PHI","Brian.Boucher","20092010",2010-05-29,23.9,1,0.75,1,5,4,4,0,1,0,0.820251449402559,0.906074866915768,0.965043610712971,0.139825557148116,-0.624299467663072,0.898742752987205,1.04000546227343,0.414268842472249,12
"926","playoff_game","CHI","Antti.Niemi","20092010",2010-05-29,52.4,0.8,0.8333,0.8571,5,6,14,1,1,2,0.820251449402559,0.906074866915768,0.965043610712971,-1.51061054998159,-0.436449201494608,-0.101257247012795,-2.34540114330801,-2.048316998489,17
"927","playoff_game","PHI","Michael.Leighton","20092010",2010-05-29,28.4,0.3333,0.5,0.9286,2,2,14,2,1,1,0.820251449402559,0.906074866915768,0.965043610712971,-0.510610549981593,-0.812149733831536,-1.64050289880512,-6.26041517454559,-2.96326318261825,9
"928","playoff_game","CHI","Antti.Niemi","20092010",2010-05-31,46.1,1,1,1,6,6,15,0,0,0,0.820251449402559,0.906074866915768,0.965043610712971,0.524345839305436,0.563550798505392,1.07849130358465,2.81959384997242,2.16638794139547,18
"929","playoff_game","PHI","Michael.Leighton","20092010",2010-05-31,46.1,0.5,1,0.9412,1,5,17,1,0,1,0.820251449402559,0.906074866915768,0.965043610712971,-0.405741382120506,0.46962566542116,-0.820251449402559,-0.984425812713976,-0.756367166101905,10
"930","playoff_game","CHI","Antti.Niemi","20092010",2010-06-02,56.5,0.7143,1,1,5,3,15,2,0,0,0.820251449402559,0.906074866915768,0.965043610712971,0.524345839305436,0.281775399252696,-1.1012572470128,-0.313418770040351,-0.295136008454663,19
"931","playoff_game","PHI","Michael.Leighton","20092010",2010-06-02,56.5,0.8571,1,0.7778,6,6,9,1,0,2,0.820251449402559,0.906074866915768,0.965043610712971,-1.68539249641674,0.563550798505392,0.078491303584646,-1.10798271963897,-1.0433503943267,11
"932","playoff_game","PHI","Michael.Leighton","20092010",2010-06-04,44.2,0.875,1,0.9286,7,3,14,1,0,1,0.820251449402559,0.906074866915768,0.965043610712971,-0.510610549981593,0.281775399252696,0.258239854182087,0.0399158870405288,0.0294047034531896,12
"933","playoff_game","CHI","Antti.Niemi","20092010",2010-06-04,44.2,0.6667,1,1,6,3,11,3,0,0,0.820251449402559,0.906074866915768,0.965043610712971,0.384520282157319,0.281775399252696,-1.92150869641535,-1.70390907014299,-1.25521301500534,20
